,time,condition,epoch,FC5,FC3,FC1,FCz,FC2,FC4,FC6,C5,C3,C1,Cz,C2,C4,C6,CP5,CP3,CP1,CPz,CP2,CP4,CP6,Fp1,Fpz,Fp2,AF7,AF3,AFz,AF4,AF8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,FT7,FT8,T7,T8,T9,T10,TP7,TP8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,PO7,PO3,POz,PO4,PO8,O1,Oz,O2,Iz
202,0.35625,T0,2,46.303030303030305,65.3939393939394,37.666666666666664,13.787878787878789,-19.90909090909091,-22.303030303030297,-33.484848484848484,71.51515151515152,86.93939393939394,63.81818181818181,65.63636363636364,31.606060606060606,5.424242424242425,-11.121212121212121,88.24242424242424,87.96969696969697,68.96969696969697,49.0909090909091,27.545454545454547,3.5454545454545396,-5.484848484848483,46.03030303030303,27.121212121212118,-1.4242424242424239,109.63636363636364,102.60606060606061,8.878787878787879,-39.75757575757575,-62.090909090909086,79.45454545454545,99.24242424242424,35.36363636363637,44.60606060606061,19.363636363636363,-4.75757575757576,5.606060606060606,-32.54545454545455,-114.0909090909091,74.78787878787878,-39.24242424242425,61.151515151515156,-8.666666666666668,54.72727272727273,-2.7878787878787876,68.57575757575758,-0.7272727272727265,69.33333333333333,70.69696969696969,63.909090909090914,38.72727272727273,34.24242424242425,20.878787878787872,14.33333333333333,8.636363636363638,21.757575757575758,61.54545454545455,49.99999999999999,19.060606060606055,14.272727272727272,27.54545454545454,42.09090909090909,4.87878787878788,-56.060606060606055,33.030303030303024
203,0.3625,T0,2,85.3030303030303,103.39393939393939,80.66666666666667,55.78787878787878,22.090909090909086,11.696969696969703,-14.484848484848484,77.5151515151515,107.93939393939394,92.81818181818181,99.63636363636364,57.6060606060606,26.424242424242426,-3.1212121212121215,82.24242424242424,96.96969696969697,86.96969696969697,70.0909090909091,44.54545454545455,20.54545454545454,3.5151515151515125,78.03030303030302,47.12121212121212,17.575757575757574,122.63636363636364,116.6060606060606,33.878787878787875,-19.75757575757575,-50.090909090909086,166.45454545454544,80.24242424242424,56.36363636363636,61.60606060606061,41.36363636363637,21.24242424242424,20.606060606060606,-19.545454545454543,-113.0909090909091,124.7878787878788,-39.24242424242425,94.15151515151516,-14.666666666666668,90.72727272727272,-11.787878787878787,88.57575757575758,-4.7272727272727275,69.33333333333333,68.69696969696969,70.9090909090909,57.72727272727273,54.24242424242423,42.878787878787875,34.33333333333333,28.636363636363637,32.75757575757576,70.54545454545455,58.0,46.060606060606055,38.272727272727266,55.54545454545455,50.09090909090909,25.878787878787875,-45.060606060606055,56.03030303030303
204,0.36875,T0,2,67.3030303030303,80.3939393939394,69.66666666666666,48.78787878787879,24.090909090909086,14.6969696969697,-13.484848484848484,47.515151515151516,82.93939393939394,75.81818181818181,90.63636363636363,54.606060606060595,27.424242424242426,-0.12121212121211995,72.24242424242424,78.96969696969697,75.96969696969697,63.090909090909086,38.545454545454554,15.54545454545454,3.5151515151515125,68.03030303030302,36.12121212121212,17.575757575757574,119.63636363636363,113.6060606060606,17.878787878787875,-34.75757575757575,-56.090909090909086,135.45454545454544,71.24242424242424,38.36363636363636,44.60606060606061,17.363636363636363,-2.7575757575757587,0.6060606060606065,-39.54545454545454,-127.09090909090908,70.78787878787878,-54.24242424242424,65.15151515151516,-37.66666666666667,73.72727272727272,0.21212121212121246,58.57575757575757,-29.727272727272727,58.333333333333336,52.6969696969697,49.90909090909091,36.72727272727272,31.242424242424242,19.878787878787875,12.333333333333329,4.636363636363639,7.757575757575758,58.54545454545454,41.0,22.060606060606055,15.27272727272727,30.54545454545454,54.090909090909086,38.878787878787875,-38.060606060606055,69.03030303030303
205,0.375,T0,2,45.303030303030305,63.39393939393939,38.66666666666666,5.787878787878788,-10.90909090909091,-16.303030303030297,-30.484848484848484,31.515151515151512,53.93939393939394,42.81818181818182,57.63636363636363,29.606060606060602,2.424242424242426,-20.12121212121212,53.24242424242424,55.96969696969697,47.96969696969697,35.09090909090909,17.545454545454547,-4.454545454545458,-16.48484848484848,51.03030303030303,17.12121212121212,-13.424242424242422,114.63636363636364,109.60606060606061,-1.1212121212121204,-61.757575757575744,-83.0909090909091,122.45454545454544,85.24242424242424,17.363636363636363,36.6060606060606,5.363636363636364,-24.757575757575758,-15.393939393939393,-58.54545454545454,-138.09090909090907,67.78787878787878,-50.24242424242424,66.15151515151516,-49.66666666666667,83.72727272727272,-9.787878787878787,74.57575757575758,-6.727272727272727,73.33333333333333,57.696969696969695,53.909090909090914,39.72727272727273,34.24242424242425,22.878787878787872,14.33333333333333,9.636363636363638,18.757575757575758,81.54545454545455,61.999999999999986,41.060606060606055,26.272727272727266,43.54545454545454,60.09090909090909,46.87878787878787,-36.060606060606055,80.03030303030303
206,0.38125,T0,2,63.3030303030303,74.39393939393939,45.666666666666664,11.787878787878787,-5.909090909090911,-17.303030303030297,-38.484848484848484,46.515151515151516,69.93939393939395,56.81818181818182,71.63636363636363,40.60606060606061,12.424242424242426,-9.121212121212121,65.24242424242424,70.96969696969697,66.96969696969697,53.090909090909086,37.54545454545455,17.54545454545454,1.515151515151518,49.03030303030303,16.121212121212118,-17.424242424242426,103.63636363636364,100.60606060606061,-0.12121212121211995,-61.757575757575744,-90.0909090909091,137.45454545454544,74.24242424242425,23.363636363636363,40.60606060606061,11.363636363636365,-22.757575757575758,-16.393939393939394,-55.54545454545455,-135.0909090909091,99.78787878787878,-38.24242424242424,96.15151515151516,18.33333333333333,92.72727272727272,-24.787878787878785,100.57575757575758,19.272727272727273,116.33333333333331,88.69696969696969,79.9090909090909,68.72727272727272,61.242424242424235,55.87878787878787,42.333333333333336,39.63636363636364,51.75757575757576,108.54545454545455,89.0,71.06060606060605,60.27272727272727,82.54545454545455,83.09090909090908,71.87878787878786,-12.060606060606055,112.03030303030303
207,0.3875,T0,2,83.3030303030303,89.3939393939394,59.66666666666666,23.78787878787879,10.090909090909092,-0.30303030303029815,-19.484848484848484,74.51515151515152,93.93939393939395,77.81818181818181,91.63636363636363,56.6060606060606,29.424242424242426,0.8787878787878772,93.24242424242424,88.96969696969697,88.96969696969697,77.0909090909091,58.54545454545455,31.545454545454543,15.515151515151512,68.03030303030302,29.12121212121212,-3.4242424242424234,140.63636363636363,132.6060606060606,18.878787878787882,-45.75757575757575,-73.0909090909091,159.45454545454544,102.24242424242424,45.36363636363637,63.6060606060606,31.363636363636356,-0.7575757575757607,6.606060606060603,-39.54545454545454,-120.09090909090908,133.78787878787878,-27.242424242424242,124.15151515151514,22.333333333333332,93.72727272727272,-54.78787878787879,97.57575757575758,21.272727272727273,110.33333333333333,92.69696969696969,83.9090909090909,76.72727272727273,69.24242424242424,61.87878787878787,47.333333333333336,39.63636363636364,45.75757575757576,101.54545454545455,84.0,69.06060606060606,58.272727272727266,74.54545454545455,97.09090909090908,84.87878787878788,8.93939393939394,131.03030303030303
208,0.39375,T0,2,101.3030303030303,105.3939393939394,75.66666666666667,38.78787878787879,28.09090909090909,13.696969696969697,-8.484848484848484,81.51515151515152,101.93939393939394,87.81818181818181,98.63636363636364,58.606060606060595,32.42424242424242,8.878787878787875,82.24242424242424,90.96969696969697,87.96969696969695,78.0909090909091,56.54545454545454,28.545454545454536,15.515151515151512,62.030303030303024,25.121212121212118,-8.424242424242422,140.63636363636363,133.6060606060606,15.878787878787879,-43.75757575757575,-72.0909090909091,145.45454545454544,90.24242424242424,42.36363636363636,54.60606060606061,25.36363636363636,-0.7575757575757607,3.606060606060605,-40.54545454545455,-138.09090909090907,121.78787878787878,-48.24242424242424,112.15151515151514,-27.666666666666668,103.72727272727272,-3.7878787878787876,62.575757575757585,-14.727272727272727,69.33333333333333,70.69696969696969,70.9090909090909,65.72727272727272,62.242424242424235,58.878787878787875,44.33333333333333,36.63636363636363,42.75757575757576,81.54545454545455,70.0,69.06060606060606,59.27272727272726,75.54545454545455,88.09090909090908,76.87878787878788,12.939393939393943,116.03030303030303
209,0.4,T0,2,56.3030303030303,76.3939393939394,50.666666666666664,23.78787878787879,7.09090909090909,-6.303030303030298,-23.484848484848484,53.51515151515151,84.93939393939394,68.81818181818181,82.63636363636363,45.60606060606061,19.424242424242426,-9.121212121212121,70.24242424242424,81.96969696969698,83.96969696969697,76.0909090909091,52.545454545454554,26.545454545454543,10.515151515151514,18.030303030303028,-12.878787878787877,-43.42424242424242,76.63636363636363,75.6060606060606,-19.12121212121212,-71.75757575757574,-102.0909090909091,97.45454545454544,43.24242424242425,16.363636363636363,21.606060606060606,-12.636363636363637,-36.75757575757576,-32.39393939393939,-76.54545454545455,-174.0909090909091,71.78787878787878,-77.24242424242424,43.15151515151515,-24.666666666666664,83.72727272727272,9.212121212121211,65.57575757575758,14.272727272727272,83.33333333333333,82.69696969696969,87.9090909090909,87.72727272727273,80.24242424242424,77.87878787878788,62.333333333333336,51.63636363636363,61.75757575757576,101.54545454545455,89.0,97.06060606060605,79.27272727272728,90.54545454545455,86.0909090909091,85.87878787878786,21.939393939393945,123.03030303030302
210,0.40625,T0,2,44.303030303030305,69.39393939393939,37.666666666666664,-1.2121212121212113,-13.909090909090908,-24.303030303030297,-57.484848484848484,52.515151515151516,89.93939393939394,73.81818181818181,86.63636363636363,46.6060606060606,18.424242424242422,-14.121212121212121,90.24242424242424,97.96969696969697,102.96969696969697,92.09090909090908,64.54545454545455,36.54545454545454,18.51515151515152,21.03030303030303,-16.87878787878788,-53.42424242424242,92.63636363636363,87.6060606060606,-28.12121212121212,-86.75757575757575,-118.0909090909091,90.45454545454545,87.24242424242425,8.363636363636363,22.606060606060606,-13.636363636363635,-42.75757575757576,-34.39393939393939,-82.54545454545455,-176.0909090909091,101.78787878787878,-49.24242424242424,101.15151515151516,1.3333333333333313,112.72727272727272,-10.787878787878787,103.57575757575758,15.272727272727273,95.33333333333333,87.69696969696969,94.9090909090909,94.72727272727272,88.24242424242424,81.87878787878788,64.33333333333333,45.63636363636364,49.757575757575765,88.54545454545453,80.0,94.06060606060606,75.27272727272727,76.54545454545455,91.0909090909091,95.87878787878786,24.939393939393938,127.03030303030303
211,0.4125,T0,2,57.3030303030303,60.3939393939394,41.666666666666664,10.787878787878787,2.0909090909090904,-17.303030303030297,-48.484848484848484,61.51515151515152,89.93939393939394,79.81818181818181,94.63636363636364,54.606060606060595,21.424242424242426,-15.121212121212121,95.24242424242424,96.96969696969697,100.96969696969697,92.09090909090908,67.54545454545455,37.54545454545454,9.515151515151516,30.030303030303028,-10.878787878787879,-39.42424242424242,108.63636363636364,102.60606060606061,-22.12121212121212,-81.75757575757574,-106.0909090909091,142.45454545454544,32.24242424242424,10.363636363636362,18.606060606060602,-4.636363636363636,-36.75757575757576,-38.3939393939394,-79.54545454545453,-181.0909090909091,76.78787878787878,-68.24242424242424,71.15151515151516,-38.666666666666664,69.72727272727272,-17.78787878787879,74.57575757575758,0.27272727272727243,77.33333333333331,79.69696969696969,85.9090909090909,81.72727272727273,76.24242424242424,68.87878787878788,49.33333333333333,27.63636363636364,31.757575757575758,61.54545454545455,66.99999999999999,75.06060606060605,53.272727272727266,50.54545454545455,77.0909090909091,82.87878787878788,3.939393939393941,95.03030303030303
212,0.41875,T0,2,43.3030303030303,64.39393939393939,43.66666666666666,17.787878787878785,4.090909090909088,-24.303030303030297,-53.48484848484848,95.51515151515152,92.93939393939394,75.81818181818181,81.63636363636363,40.60606060606061,8.424242424242426,-36.12121212121212,95.24242424242424,90.96969696969697,86.96969696969697,76.0909090909091,49.54545454545455,21.545454545454543,-11.484848484848483,17.030303030303028,-20.87878787878788,-47.42424242424242,80.63636363636364,77.6060606060606,-23.12121212121212,-82.75757575757575,-109.0909090909091,108.45454545454545,24.242424242424246,16.363636363636363,22.606060606060606,-1.6363636363636362,-31.757575757575758,-31.393939393939394,-74.54545454545453,-182.0909090909091,70.78787878787878,-70.24242424242424,71.15151515151516,-26.666666666666668,67.72727272727273,-30.787878787878785,61.575757575757585,-11.727272727272727,63.333333333333336,62.69696969696969,68.9090909090909,68.72727272727272,68.24242424242424,64.87878787878788,44.33333333333333,24.636363636363633,21.757575757575758,70.54545454545455,66.99999999999999,79.06060606060606,52.272727272727266,52.54545454545454,71.0909090909091,69.87878787878788,-22.060606060606055,71.03030303030303
213,0.425,T0,2,70.3030303030303,81.39393939393939,68.66666666666666,44.78787878787879,33.090909090909086,8.696969696969697,-21.48484848484848,25.515151515151516,78.93939393939394,84.81818181818181,98.63636363636364,70.60606060606061,40.42424242424242,5.878787878787877,50.24242424242424,76.96969696969698,91.96969696969697,91.0909090909091,76.54545454545455,49.54545454545453,24.515151515151516,57.030303030303024,16.121212121212118,-9.424242424242424,126.63636363636363,119.60606060606061,23.87878787878788,-34.75757575757575,-65.0909090909091,124.45454545454544,80.24242424242424,61.36363636363636,69.6060606060606,43.36363636363636,14.242424242424239,16.606060606060602,-22.545454545454543,-127.09090909090908,110.78787878787878,-15.242424242424242,110.15151515151516,60.33333333333333,94.72727272727272,-40.78787878787878,83.57575757575758,14.272727272727272,85.33333333333333,75.69696969696969,84.9090909090909,90.72727272727273,90.24242424242424,87.87878787878788,70.33333333333333,53.63636363636364,45.75757575757576,91.54545454545455,89.0,98.06060606060606,77.27272727272725,79.54545454545455,85.09090909090908,81.87878787878788,-13.060606060606059,90.03030303030303
214,0.43125,T0,2,69.3030303030303,91.39393939393939,77.66666666666667,49.78787878787879,42.09090909090909,19.6969696969697,-1.4848484848484855,38.515151515151516,85.93939393939394,91.81818181818181,107.63636363636363,80.60606060606061,48.42424242424243,27.878787878787875,67.24242424242424,88.96969696969697,99.96969696969697,97.09090909090908,80.54545454545453,51.54545454545454,32.51515151515152,58.030303030303024,8.121212121212121,-24.424242424242426,120.63636363636363,117.60606060606058,6.878787878787877,-51.75757575757575,-82.0909090909091,103.45454545454544,68.24242424242425,42.36363636363636,41.6060606060606,14.363636363636363,-13.757575757575758,-14.393939393939394,-53.54545454545454,-158.09090909090907,90.78787878787878,-47.24242424242424,69.15151515151516,-0.6666666666666682,83.72727272727272,-3.7878787878787876,75.57575757575758,-9.727272727272727,92.33333333333331,84.69696969696969,90.9090909090909,85.72727272727273,78.24242424242424,66.87878787878786,47.333333333333336,30.636363636363637,25.757575757575758,93.54545454545453,89.99999999999999,79.06060606060606,51.27272727272727,49.54545454545455,95.09090909090908,88.87878787878788,-1.0606060606060588,110.03030303030303
215,0.4375,T0,2,49.303030303030305,69.39393939393939,49.666666666666664,14.787878787878785,11.090909090909088,-9.303030303030301,-24.484848484848484,53.51515151515151,90.93939393939394,83.81818181818181,91.63636363636363,56.6060606060606,22.424242424242426,-6.12121212121212,89.24242424242424,96.96969696969697,99.96969696969697,90.0909090909091,63.545454545454554,31.545454545454543,10.515151515151514,13.030303030303028,-5.87878787878788,-44.42424242424242,82.63636363636363,79.6060606060606,-14.12121212121212,-69.75757575757575,-100.0909090909091,97.45454545454544,47.242424242424235,35.36363636363637,25.606060606060606,2.363636363636364,-22.757575757575758,-17.393939393939394,-53.54545454545454,-152.0909090909091,59.78787878787879,-54.24242424242424,85.15151515151516,-39.666666666666664,87.72727272727272,-1.7878787878787878,75.57575757575758,9.272727272727273,104.33333333333333,97.69696969696969,92.9090909090909,88.72727272727272,78.24242424242424,60.87878787878787,40.33333333333333,28.636363636363637,31.757575757575758,110.54545454545455,101.99999999999999,75.06060606060605,45.27272727272727,45.54545454545455,98.09090909090908,81.87878787878788,-12.060606060606055,107.03030303030302
216,0.44375,T0,2,76.3030303030303,103.39393939393939,69.66666666666666,27.787878787878785,25.09090909090909,2.6969696969697003,-25.484848484848484,79.5151515151515,115.93939393939394,100.81818181818181,105.63636363636363,67.6060606060606,30.424242424242422,0.8787878787878772,104.24242424242424,111.96969696969697,111.96969696969695,97.09090909090908,73.54545454545456,40.54545454545455,20.515151515151512,33.030303030303024,2.121212121212121,-37.42424242424242,100.63636363636363,94.6060606060606,-4.12121212121212,-56.75757575757575,-96.0909090909091,110.45454545454544,57.242424242424235,43.36363636363636,32.60606060606061,6.363636363636365,-17.757575757575758,-11.393939393939394,-48.54545454545454,-137.0909090909091,88.78787878787877,-60.24242424242425,106.15151515151516,-16.666666666666668,71.72727272727272,-15.787878787878787,83.57575757575758,4.272727272727273,108.33333333333333,103.69696969696969,92.9090909090909,92.72727272727272,77.24242424242424,64.87878787878788,44.33333333333333,32.63636363636364,35.75757575757576,122.54545454545452,106.99999999999999,79.06060606060606,53.272727272727266,60.54545454545454,107.09090909090908,83.87878787878788,-11.060606060606059,113.03030303030303
217,0.45,T0,2,58.3030303030303,70.3939393939394,42.666666666666664,8.787878787878789,2.0909090909090904,-12.3030303030303,-27.484848484848484,51.515151515151516,84.93939393939394,72.81818181818181,82.63636363636363,44.606060606060595,14.424242424242426,-8.121212121212121,82.24242424242424,87.96969696969697,85.96969696969697,76.0909090909091,53.54545454545455,23.54545454545454,5.515151515151514,13.030303030303028,-14.878787878787879,-54.42424242424242,69.63636363636363,66.6060606060606,-34.121212121212125,-84.75757575757576,-106.0909090909091,65.45454545454545,39.24242424242425,16.363636363636363,0.6060606060606056,-31.636363636363637,-51.75757575757576,-49.39393939393939,-95.54545454545453,-198.09090909090907,70.78787878787878,-82.24242424242424,59.15151515151514,-37.66666666666667,53.72727272727273,-13.787878787878787,71.57575757575758,-30.727272727272723,88.33333333333333,76.69696969696969,67.90909090909092,64.72727272727272,54.24242424242423,45.87878787878787,33.333333333333336,23.636363636363637,22.75757575757576,91.54545454545455,75.0,55.060606060606055,43.272727272727266,53.54545454545453,100.0909090909091,75.87878787878786,-5.060606060606061,106.03030303030303
218,0.45625,T0,2,35.303030303030305,41.3939393939394,20.666666666666664,-10.212121212121211,-21.90909090909091,-42.3030303030303,-81.48484848484848,37.515151515151516,61.93939393939394,55.81818181818182,70.63636363636364,29.606060606060602,-4.575757575757574,-31.121212121212118,65.24242424242424,68.96969696969697,69.96969696969697,65.0909090909091,42.545454545454554,14.545454545454543,-6.4848484848484835,5.03030303030303,-16.87878787878788,-56.42424242424242,75.63636363636364,68.60606060606061,-38.12121212121212,-93.75757575757576,-114.0909090909091,113.45454545454544,4.242424242424242,7.363636363636363,0.6060606060606056,-28.636363636363637,-54.757575757575765,-52.3939393939394,-96.54545454545455,-189.0909090909091,98.78787878787878,-69.24242424242424,77.15151515151516,-67.66666666666667,73.72727272727272,-28.78787878787879,58.57575757575757,-22.727272727272727,72.33333333333333,64.69696969696969,58.909090909090914,60.72727272727272,55.24242424242424,46.87878787878787,35.33333333333333,26.636363636363637,31.757575757575758,83.54545454545453,70.0,54.06060606060606,45.27272727272727,61.54545454545455,80.09090909090908,58.878787878787875,-12.060606060606055,89.03030303030303
219,0.4625,T0,2,33.3030303030303,46.39393939393939,32.666666666666664,1.7878787878787887,-2.909090909090909,-27.303030303030297,-62.484848484848484,31.515151515151512,63.93939393939394,61.81818181818182,75.63636363636364,37.6060606060606,4.424242424242427,-29.12121212121212,58.24242424242424,69.96969696969697,74.96969696969697,70.0909090909091,47.545454545454554,18.54545454545454,-1.4848484848484838,25.030303030303028,-13.878787878787879,-54.42424242424242,85.63636363636364,80.60606060606061,-23.12121212121212,-86.75757575757575,-111.0909090909091,114.45454545454544,15.242424242424246,23.363636363636363,14.606060606060604,-19.636363636363637,-43.75757575757576,-43.3939393939394,-80.54545454545453,-188.09090909090907,74.78787878787878,-76.24242424242424,51.15151515151515,-46.666666666666664,57.72727272727273,-42.78787878787879,41.57575757575757,-5.727272727272727,68.33333333333333,58.696969696969695,55.90909090909091,62.72727272727273,59.24242424242423,48.878787878787875,36.33333333333333,26.636363636363637,31.757575757575758,82.54545454545455,68.0,59.06060606060606,45.27272727272727,63.54545454545454,67.0909090909091,47.878787878787875,-16.06060606060606,90.03030303030303
220,0.46875,T0,2,21.303030303030305,43.39393939393939,26.66666666666666,-7.212121212121212,-7.909090909090911,-27.303030303030297,-55.484848484848484,20.515151515151516,58.93939393939394,58.81818181818181,73.63636363636363,37.6060606060606,5.424242424242425,-29.12121212121212,61.242424242424235,75.96969696969697,79.96969696969697,77.0909090909091,52.545454545454554,19.545454545454543,1.515151515151518,27.03030303030303,-13.878787878787879,-52.42424242424242,103.63636363636364,96.6060606060606,-20.12121212121212,-85.75757575757575,-109.0909090909091,67.45454545454544,58.24242424242425,33.36363636363636,23.606060606060602,-14.636363636363635,-39.75757575757576,-34.39393939393939,-82.54545454545455,-175.0909090909091,29.78787878787879,-67.24242424242424,23.151515151515152,-1.6666666666666672,47.727272727272734,-8.787878787878787,53.57575757575757,-7.7272727272727275,89.33333333333333,84.69696969696969,82.9090909090909,87.72727272727273,83.24242424242424,70.87878787878786,59.33333333333333,44.63636363636364,44.757575757575765,105.54545454545455,94.99999999999999,84.06060606060606,69.27272727272725,86.54545454545455,80.09090909090908,57.878787878787875,-7.060606060606055,107.03030303030302
221,0.475,T0,2,45.303030303030305,73.39393939393939,47.666666666666664,10.787878787878787,11.090909090909088,-13.3030303030303,-43.484848484848484,41.515151515151516,83.93939393939394,84.81818181818181,99.63636363636364,54.606060606060595,29.424242424242426,-3.1212121212121215,83.24242424242424,99.96969696969697,104.96969696969697,105.0909090909091,80.54545454545453,46.54545454545454,22.515151515151512,24.030303030303028,-3.878787878787878,-41.42424242424242,83.63636363636363,79.6060606060606,-18.12121212121212,-76.75757575757575,-102.0909090909091,83.45454545454544,67.24242424242425,35.36363636363637,29.606060606060606,-7.636363636363635,-35.75757575757576,-33.3939393939394,-73.54545454545455,-152.0909090909091,47.78787878787878,-50.24242424242424,72.15151515151516,26.33333333333333,54.72727272727273,-32.78787878787879,76.57575757575758,-9.727272727272727,93.33333333333333,87.69696969696969,89.9090909090909,93.72727272727272,94.24242424242424,81.87878787878788,67.33333333333333,46.63636363636363,39.757575757575765,101.54545454545455,90.99999999999999,86.06060606060605,72.27272727272727,84.54545454545455,95.09090909090908,66.87878787878786,3.939393939393941,113.03030303030303
222,0.48125,T0,2,51.303030303030305,57.39393939393939,40.666666666666664,10.787878787878787,10.090909090909092,-15.303030303030301,-46.48484848484848,40.515151515151516,70.93939393939394,72.81818181818181,91.63636363636363,49.606060606060595,26.424242424242426,-6.12121212121212,69.24242424242425,81.96969696969698,92.96969696969697,92.09090909090908,71.54545454545453,40.54545454545455,11.515151515151517,8.03030303030303,-15.878787878787879,-49.42424242424242,68.63636363636363,62.60606060606061,-35.12121212121212,-92.75757575757574,-109.0909090909091,112.45454545454544,-0.7575757575757539,17.363636363636363,5.606060606060606,-24.636363636363633,-52.75757575757575,-59.39393939393939,-81.54545454545455,-168.09090909090907,93.78787878787877,-71.24242424242424,88.15151515151514,-57.66666666666667,60.72727272727272,-15.787878787878787,65.57575757575758,-33.72727272727273,87.33333333333331,78.69696969696969,83.9090909090909,83.72727272727272,88.24242424242424,76.87878787878788,58.333333333333336,34.63636363636364,20.757575757575758,91.54545454545455,84.99999999999999,84.06060606060606,65.27272727272727,72.54545454545455,93.09090909090908,61.87878787878787,-3.0606060606060534,108.03030303030303
223,0.4875,T0,2,19.3030303030303,47.39393939393939,35.666666666666664,2.7878787878787894,4.090909090909088,-25.3030303030303,-56.48484848484848,53.51515151515151,73.93939393939394,71.81818181818181,91.63636363636363,49.606060606060595,22.424242424242426,-24.12121212121212,70.24242424242424,81.96969696969698,91.96969696969697,86.0909090909091,71.54545454545453,40.54545454545455,7.515151515151515,11.030303030303031,-20.87878787878788,-53.42424242424242,89.63636363636364,83.6060606060606,-34.121212121212125,-91.75757575757574,-104.0909090909091,99.45454545454545,30.242424242424246,25.36363636363636,16.606060606060606,-18.636363636363633,-48.75757575757576,-44.39393939393939,-77.54545454545455,-176.0909090909091,61.78787878787878,-74.24242424242424,73.15151515151514,-62.666666666666664,61.72727272727272,2.212121212121212,58.57575757575757,-13.727272727272727,87.33333333333331,79.69696969696969,87.9090909090909,87.72727272727273,93.24242424242424,85.87878787878786,68.33333333333333,47.63636363636363,39.757575757575765,93.54545454545453,89.0,93.06060606060606,79.27272727272728,83.54545454545455,85.09090909090908,58.878787878787875,-9.060606060606057,103.03030303030303
224,0.49375,T0,2,82.3030303030303,104.3939393939394,69.66666666666666,33.78787878787879,30.09090909090909,3.6969696969696972,-26.48484848484848,70.5151515151515,96.93939393939394,92.81818181818181,113.63636363636364,68.6060606060606,47.42424242424243,0.8787878787878772,78.24242424242424,93.96969696969697,102.96969696969697,103.0909090909091,91.54545454545456,65.54545454545455,31.515151515151512,49.03030303030303,11.12121212121212,-30.424242424242422,125.63636363636363,120.60606060606061,2.8787878787878785,-54.75757575757575,-85.0909090909091,106.45454545454542,66.24242424242424,66.36363636363636,56.60606060606061,22.363636363636363,-5.7575757575757605,-5.393939393939394,-36.54545454545454,-148.09090909090907,62.787878787878775,-53.24242424242424,43.15151515151515,-2.666666666666668,64.72727272727272,-43.78787878787878,67.57575757575758,19.272727272727273,86.33333333333333,94.69696969696969,103.9090909090909,103.72727272727272,105.24242424242424,101.87878787878788,85.33333333333333,63.63636363636364,55.75757575757576,112.54545454545455,105.99999999999999,103.06060606060606,89.27272727272728,88.54545454545455,92.09090909090908,69.87878787878788,3.939393939393941,104.03030303030303
225,0.5,T0,2,64.3030303030303,84.39393939393939,76.66666666666667,51.787878787878796,47.090909090909086,24.6969696969697,-8.484848484848484,57.515151515151516,80.93939393939394,91.81818181818181,119.63636363636363,78.6060606060606,54.42424242424242,8.878787878787875,79.24242424242425,86.96969696969698,97.96969696969697,99.0909090909091,87.54545454545455,61.54545454545453,29.515151515151516,51.03030303030303,9.121212121212121,-33.42424242424242,107.63636363636363,103.6060606060606,-6.12121212121212,-66.75757575757575,-91.0909090909091,122.45454545454544,43.24242424242425,52.36363636363636,32.60606060606061,5.363636363636364,-20.757575757575758,-28.393939393939394,-57.54545454545455,-160.09090909090907,98.78787878787878,-47.24242424242424,57.15151515151514,-20.666666666666668,110.72727272727272,-10.787878787878787,62.575757575757585,4.272727272727273,87.33333333333331,90.69696969696967,92.9090909090909,86.72727272727273,80.24242424242424,80.87878787878786,67.33333333333333,54.63636363636364,49.757575757575765,114.54545454545455,103.0,88.06060606060606,82.27272727272727,97.54545454545455,102.09090909090908,81.87878787878788,25.93939393939395,119.03030303030303
226,-0.2,T1,3,-35.484848484848484,-40.696969696969695,-36.87878787878788,-36.090909090909086,-49.515151515151516,-60.12121212121212,-71.51515151515152,-37.484848484848484,-23.393939393939387,-18.272727272727266,-20.999999999999996,-28.18181818181818,-38.3030303030303,-38.93939393939394,-44.54545454545455,-24.27272727272727,-18.060606060606062,-15.151515151515156,-19.545454545454536,-19.606060606060602,-29.212121212121215,-30.818181818181817,-37.212121212121204,-46.81818181818182,-28.363636363636363,-30.33333333333333,-58.81818181818181,-62.666666666666664,-61.90909090909091,-30.75757575757576,-38.33333333333333,-52.54545454545455,-39.57575757575758,-43.515151515151516,-54.18181818181818,-56.87878787878788,-77.2121212121212,-47.54545454545455,-22.878787878787875,-42.333333333333336,-17.606060606060602,-39.39393939393939,-47.75757575757576,-14.909090909090914,-43.303030303030305,-19.484848484848484,-50.03030303030303,-38.24242424242424,-23.727272727272723,-14.121212121212118,-8.33333333333333,-13.81818181818182,-14.18181818181818,-15.969696969696965,-16.030303030303035,-40.45454545454545,-32.06060606060606,-17.484848484848488,-17.42424242424242,-25.545454545454547,-21.18181818181818,-22.181818181818176,-25.727272727272723,-4.818181818181815
